kode,nama_tender,instansi,status_tender,hps,5,6,7,8,9,10,11,12,13,kategori,pagu,hps_detail,nama_pemenang,alamat_pemenang,npwp_pemenang,penawaran_pemenang,preprocessing
3772119,Belanja Modal Pengadaan Sistem Monitor/Pemantau dan Video Management System,Pemerintah Daerah Kota Bandung,Tender Sudah Selesai,"1,4 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 1.500.000.000,00","Rp 1.413.129.300,00",Mutiara Usaha Unggul,Jl.H.Mesri No.32  - Bandung (Kota) - Jawa Barat,31.659.198.1-424.000,"Rp 1.243.275.000,00",belanja modal pengadaan sistem monitor/pemantau video management system
3771119,Pengadaan Jasa Lainnya Sewa Mobil Operasional KPPIP Tahun Anggaran 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"807,2 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2017,2,Nilai Kontrak belum dibuat,0.0,0.0,0,14,"Rp 807.240.000,00","Rp 807.240.000,00",PT Triputra Nusamandala,Boulevard Raya PA 19 No. 18-19 Kelapa Gading  - Jakarta Utara (Kota) - DKI Jakarta,01.603.371.4-043.000,"Rp 807.048.000,00",pengadaan jasa lainnya sewa mobil operasional kppip tahun anggaran 2017
3770119,"Pengadaan Sarana Prasarana bagi Sekretariat Forum Anak berupa Komputer PC, Printer Beserta Jasa Pengirimanya",Kementerian Pemberdayaan Perempuan Dan Perlindungan Anak,Tender Sudah Selesai,468 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,13,"Rp 468.000.000,00","Rp 467.967.500,00",PT. Eiubee Technology,Jl. Raya Tlajung Udik No. 119 Rt 01/08 Gn. Putri-Bogor  - Bogor (Kab.) - Jawa Barat,31.314.175.6-403.000,"Rp 366.784.000,00",pengadaan sarana prasarana sekretariat forum anak berupa komputer pc printer beserta jasa pengirimanya
3769119,Pengadaan Jasa Konsultansi Perorangan Extractive Industries Revenue Specialist pada Sekretariat Extractive Industries Transparency Initiative (EITI) Tahun Anggaran 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,252 Jt,Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,0,,,,,,,pengadaan jasa konsultansi perorangan extractive industries revenue specialist sekretariat extractive industries transparency initiative eiti tahun anggaran 2017
3767119,Pengadaan Jasa Konsultansi Perorangan Financial Specialist Sekretariat Extractive Industries Transparency Initiative (EITI) Tahun Anggaran 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,225 Jt,Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,0,,,,,,,pengadaan jasa konsultansi perorangan financial specialist sekretariat extractive industries transparency initiative eiti tahun anggaran 2017
3766119,Penggantian Jaringan Pipa Air Bersih,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"6,2 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,11,"Rp 8.000.000.000,00","Rp 6.200.984.656,66",PT. MEGUMI ANUGERAH MULIA,"RUKO TAMAN PONDOK KELAPA BLOK D NO.10, RT. 001/RW. 01, JL.RAYA PONDOK KELAPA, DUREN SAWIT  - Jakarta Timur (Kota) - DKI Jakarta",02.508.865.9-008.000,"Rp 6.198.754.694,00",penggantian jaringan pipa air bersih
3765119,Renovasi Ruang Kerja Direktorat Logistik,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,2 M,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,6,"Rp 2.058.397.864,00","Rp 2.017.915.998,27",PT. DAU DOSMAULI,"Wisma Mark's 88 B  R,1. Jl. Masjid Alkhoir II, Renggali 2 Kel. Cilangkap Kec. Cipayung  - Jakarta Timur (Kota) - DKI Jakarta",03.305.702.7-009.000,"Rp 1.677.637.935,56",renovasi ruang kerja direktorat logistik
3764119,Renovasi KSDP Kampus UI Depok,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"471,1 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,12,"Rp 612.000.000,00","Rp 471.135.889,51",PT. DAU DOSMAULI,"Wisma Mark's 88 B  R,1. Jl. Masjid Alkhoir II, Renggali 2 Kel. Cilangkap Kec. Cipayung  - Jakarta Timur (Kota) - DKI Jakarta",03.305.702.7-009.000,"Rp 381.849.503,20",renovasi ksdp kampus ui depok
3762119,"Pengadaan  Laptop, Pengadaan Proyektor dan Attachment, Layar Proyektor",Pemerintah Daerah Kota Magelang,Tender Sudah Selesai,630 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,17,"Rp 840.000.000,00","Rp 629.999.370,00",PT. TRIMEGA INDO ABYUDAYA,Jl. Kencana Puri II No. 1 Komp. Margawangi Estate RT. 006 RW 013 Cijaura Buahbatu  - Bandung (Kota) - Jawa Barat,74.745.067.4-424.000,"Rp 600.138.000,00",pengadaan laptop pengadaan proyektor attachment layar proyektor
3761119,Pengadaan peralatan multimedia tahap II (e-lelang cepat),Badan Pemeriksa Keuangan,Tender Sudah Selesai,"878,7 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 800.944.474,00",0.0,0.0,0,12,"Rp 925.840.400,00","Rp 878.720.150,00",CV. Mitra Anugerah Prima,"Ruko Puri Kencana Blok M8 NO.5A JL. Kencana Utama II Kel.Kembangan Selatan, Kembang,Kota Adm Jakarta Barat  - Jakarta Barat (Kota) - DKI Jakarta",03.047.139.5-039.000,"Rp 800.944.474,00",pengadaan peralatan multimedia tahap ii e-lelang cepat
3759119,Pengadaan Peralatan Laboratorium (Audio Visual) Paket 8,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"299,4 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 299.419.000,00","Rp 299.418.157,50",PT. SHADEN,Jl. Malaka Raya No. 20  - Jakarta Timur (Kota) - DKI Jakarta,03.022.440.6-008.000,"Rp 267.987.500,00",pengadaan peralatan laboratorium audio visual paket 8
3758119,Pengadaan Peralatan Laboratorium (Komputer) Paket 9,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,415 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,1,"Rp 419.232.000,00","Rp 414.965.859,00",CV CALAKAN BINA LINGKUNGAN,JALAN PERJUANGAN NO 115 CIAWI  - Tasikmalaya (Kab.) - Jawa Barat,02.485.526.4-425.000,"Rp 343.640.000,00",pengadaan peralatan laboratorium komputer paket 9
3757119,Pengadaan Peralatan Laboratorium Paket 3 (Mechanical Electrical),"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"390,4 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,23,"Rp 399.392.000,00","Rp 390.382.634,40",CV CALAKAN BINA LINGKUNGAN,JALAN PERJUANGAN NO 115 CIAWI  - Tasikmalaya (Kab.) - Jawa Barat,02.485.526.4-425.000,"Rp 386.067.000,00",pengadaan peralatan laboratorium paket 3 mechanical electrical
3755119,Pengadaan Peralatan kantor dan ME,Badan Pemeriksa Keuangan,Tender Sudah Selesai,"369,6 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 350.304.559,00",0.0,0.0,0,11,"Rp 371.119.546,00","Rp 369.615.675,00",Cv.Arta Liena,"Jl.H. Murthado XV, No. 269A Lt 2, RT 008/RW 06, Kel. Paseban, Kec. Senen, Jakarta Pusat  - Jakarta Pusat (Kota) - DKI Jakarta",02.986.385.9-023.000,"Rp 350.304.559,00",pengadaan peralatan kantor me
3754119,Pengadaan peralatan audio,Badan Pemeriksa Keuangan,Tender Sudah Selesai,669 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,18,,,,,,,pengadaan peralatan audio
3753119,Sewa Mesin Fotokopi Kementerian PPN/Bappenas Tahun 2017,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,4 M,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,20,"Rp 4.026.000.000,00","Rp 4.026.000.000,00",MITRA NIAGA GEMILANG,Komp. Ruko Wijaya Kusuma No. 6-AB RT 005/003 Kel. Wijaya Kusuma Kec. Grogol Petamburan  - Jakarta Barat (Kota) - DKI Jakarta,01.849.264.5-036.000,"Rp 3.765.960.000,00",sewa mesin fotokopi kementerian ppn/bappenas tahun 2017
3752119,Pengadaan Kursi dan Meja,Badan Pemeriksa Keuangan,Tender Sudah Selesai,"533,7 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,17,,,,,,,pengadaan kursi meja
3751119,Pengadaan Peralatan dan Fasilitas Perkantoran,Kementerian Hukum Dan Hak Asasi Manusia RI,Tender Sudah Selesai,417 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 392.993.480,00",0.0,0.0,0,24,"Rp 443.440.000,00","Rp 416.956.434,40",PT. HARMONI POWERINDO JAYA,Jl. Jati Bening Estate No. 36 C Jati Bening Pondok Gede Bekasi  - Bekasi (Kota) - Jawa Barat,31.356.493.2-432.000,"Rp 392.993.480,00",pengadaan peralatan fasilitas perkantoran
3750119,Pengadaan Jasa Pengepakan dan Pengiriman Perangkat Sistem Informasi Manajemen Keimigrasian Kementerian Luar Negeri Tahun Anggaran 2016,Kementerian Luar Negeri,Tender Sudah Selesai,"777,1 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,23,"Rp 920.591.260,00","Rp 777.114.782,04",PT. NUSANTARA CARD SEMESTA,"Jl. Brigjen Katamso No. 7 Slipi, Jakarta Barat 11420  - Jakarta Barat (Kota) - DKI Jakarta",01.680.286.0-038.000,"Rp 598.950.000,00",pengadaan jasa pengepakan pengiriman perangkat sistem informasi manajemen keimigrasian kementerian luar negeri tahun anggaran 2016
3747119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli  Senior/Direktur Proyek Sektor Sumber Daya Air KPPIP Tahun Anggaran 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"1,4 M",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,14,"Rp 1.404.000.000,00","Rp 1.404.000.000,00",Henry BL Toruan,"Jl. Selat Berhala Blok D3 No.6, Kav-Al, Duren Sawit  - Jakarta Timur (Kota) - DKI Jakarta",09.997.295.2-008.000,"Rp 1.404.000.000,00",pengadaan jasa konsultansi perorangan tenaga ahli senior/direktur proyek sektor sumber daya air kppip tahun anggaran 2017
3746119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior/Direktur Sektor  Jalan dan Jembatan KPPIP Tahun Anggaran 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,14,"Rp 1.320.000.000,00","Rp 1.320.000.000,00",max antameng,komplek Bina Marga No. 75 RT 005/003 Cipayung  - Jakarta Timur (Kota) - DKI Jakarta,49.701.392.0-005.000,"Rp 1.320.000.000,00",pengadaan jasa konsultansi perorangan tenaga ahli senior/direktur sektor jalan jembatan kppip tahun anggaran 2017
3744119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior/Direktur Proyek Sektor Energi Komite Percepatan Penyediaan Infrastruktur Prioritas (KPPIP) Tahun Anggaran 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,14,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli senior/direktur proyek sektor energi komite percepatan penyediaan infrastruktur prioritas kppip tahun anggaran 2017
3742119,Pengadaan Prasarana Data Center Gedung Ditjen AHU,Kementerian Hukum Dan Hak Asasi Manusia RI,Tender Sudah Selesai,"4,7 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 3.897.059.826,00",0.0,0.0,0,9,"Rp 6.490.000.000,00","Rp 4.706.902.200,00","PT. ASTRA GRAPHIA, Tbk",Jl. Kramat Raya No. 43  - Jakarta Pusat (Kota) - DKI Jakarta,01.307.261.6-054.000,"Rp 3.897.059.826,00",pengadaan prasarana data center gedung ditjen ahu
3741119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior/Direktur Proyek Sektor Transportasi Komite Percepatan Penyediaan Infrastruktur Prioritas (KPPIP) Tahun Anggaran 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"1,5 M",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,14,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli senior/direktur proyek sektor transportasi komite percepatan penyediaan infrastruktur prioritas kppip tahun anggaran 2017
3740119,Pengadaan Toga dan Tas Pembawa Toga Wisudawan UI Semester Ganjil dan Semester Genap 2016/2017,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"1,1 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 1.260.600.000,00","Rp 1.081.080.000,00",cv berry,"Jl. Sadang No. 44 RT 03/03 Margahayu Tengah,  - Bandung (Kab.) - Jawa Barat",31.224.885.9-445.000,"Rp 1.056.000.000,00",pengadaan toga tas pembawa toga wisudawan ui semester ganjil semester genap 2016/2017
3738119,Sewa Pengharum Ruangan dan Sistem Sanitizer Toilet Kementerian PPN/Bappenas TA 2017 <span class='label label-warning'>Tender Ulang</span>,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"444,3 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,"Rp 488.761.350,00","Rp 444.328.500,00",PT.DWI MITRA CEMPAKA,"Perkantoran Mitra Matraman Blok D Kav 9, Jl. Matraman Raya No. 148, Kel. Kebon Manggis, Matraman, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",02.073.314.3-002.000,,sewa pengharum ruangan sistem sanitizer toilet kementerian ppn/bappenas ta 2017 span class='label label-warning tender ulang /span
3737119,Peralatan TIK Sulawesi Tengah dan Maluku Utara,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"332,2 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,1,,,,,,,peralatan tik sulawesi tengah maluku utara
3736119,Pengadaan dan Pemasangan Lift Gedung X Fakultas Ilmu Pengetahuan Budaya Universitas Indonesia,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"931,4 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,19,,,,,,,pengadaan pemasangan lift gedung x fakultas ilmu pengetahuan budaya universitas indonesia
3735119,"Peralatan TIK Lampung, Sumatera Selatan dan Riau","Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"563,6 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,1,,,,,,,peralatan tik lampung sumatera selatan riau
3734119,Pengadaan Kendaraan Dinas dan Operasional Kerja DPPF,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"1,5 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,20,,,,,,,pengadaan kendaraan dinas operasional kerja dppf
3733119,Pengadaan Perlengkapan Pendidikan Taruna Akademi Imigrasi,Kementerian Hukum Dan Hak Asasi Manusia RI,Tender Sudah Selesai,"588,4 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 474.273.800,00",0.0,0.0,0,15,"Rp 921.050.000,00","Rp 588.430.700,00",CV. BINA KARYA,Rukan Sentra Niaga Blok O No 19 Green Lake City Kosambi Cengkareng Jakarta Barat  - Jakarta Barat (Kota) - DKI Jakarta,76.145.004.8-034.000,"Rp 474.273.800,00",pengadaan perlengkapan pendidikan taruna akademi imigrasi
3732119,Pengadaan Jasa Lainnya Sewa Peralatan Kantor Komite Percepatan Penyediaan Infrastruktur Prioritas (KPPIP) Tahun Anggaran 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,14,,,,,,,pengadaan jasa lainnya sewa peralatan kantor komite percepatan penyediaan infrastruktur prioritas kppip tahun anggaran 2017
3731119,Peralatan TIK - Banten dan DKI,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"845,1 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,0,,,,,,,peralatan tik banten dki
3730119,Pengadaan Jasa Lainnya Sewa Mebelair Kantor KPPIP Tahun Anggaran 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"1,7 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,14,"Rp 2.150.000.000,00","Rp 1.710.158.000,00",CV. UFINDO THARA SAKTI,"Jl. Raya Kalibata No. 15A Rt. 002/007, Kel. Cililitan, Kec. Kramatjati  - Jakarta Timur (Kota) - DKI Jakarta",31.580.773.5-005.000,"Rp 1.699.148.000,00",pengadaan jasa lainnya sewa mebelair kantor kppip tahun anggaran 2017
3728119,Pengadaan Digital Panoramic Sefalometric 2D X Ray,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"873,4 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,Nilai Kontrak belum dibuat,0.0,0.0,0,10,"Rp 900.000.000,00","Rp 873.400.000,00",PT. Damai Putra Arindo,Jl. Pramuka Jaya Sari No. 07  - Jakarta Pusat (Kota) - DKI Jakarta,31.672.940.9-024.000,"Rp 870.870.000,00",pengadaan digital panoramic sefalometric 2d x ray
3725119,Peralatan TIK Kalimantan Barat,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"310,3 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 299.500.000,00",0.0,0.0,0,1,"Rp 310.305.255,00","Rp 310.305.255,00",CV. SADAR JAYA KOMPUTER,jl demangan baru no 6 rt 09 rw 02 catur tunggal depok  - Sleman (Kab.) - DI Yogyakarta,31.209.708.2-542.000,"Rp 300.000.000,00",peralatan tik kalimantan barat
3723119,Peralatan TIK - Aceh dan Sumatera Utara,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"500,7 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 500.050.000,00",0.0,0.0,0,1,"Rp 500.659.302,00","Rp 500.659.302,00",Milindo Permata,Jl.Raya Kalibata No.15A RT.002 RW.007 Cililitan Kramat Jati  - Jakarta Timur (Kota) - DKI Jakarta,03.316.143.1-005.000,"Rp 500.650.000,00",peralatan tik aceh sumatera utara
3722119,Peralatan TIK - Sulsel dan Sulbar,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,456 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 455.600.000,00",0.0,0.0,0,1,"Rp 456.006.900,00","Rp 456.006.900,00",Milindo Permata,Jl.Raya Kalibata No.15A RT.002 RW.007 Cililitan Kramat Jati  - Jakarta Timur (Kota) - DKI Jakarta,03.316.143.1-005.000,"Rp 456.000.000,00",peralatan tik sulsel sulbar
3720119,Peralatan TIK - Jawa Barat,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"3,2 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 3.199.350.000,00",0.0,0.0,0,1,"Rp 3.239.167.234,00","Rp 3.239.167.196,00",CV. Hijrah Corporation,Jl. Karah No. 77  - Surabaya (Kota) - Jawa Timur,71.992.422.7-609.000,"Rp 3.199.350.000,00",peralatan tik jawa barat
3718119,Peralatan TIK - Nusa Tenggara Barat,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"724,9 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 723.600.000,00",0.0,0.0,0,13,"Rp 724.939.300,00","Rp 724.939.300,00",Milindo Permata,Jl.Raya Kalibata No.15A RT.002 RW.007 Cililitan Kramat Jati  - Jakarta Timur (Kota) - DKI Jakarta,03.316.143.1-005.000,"Rp 724.000.000,00",peralatan tik nusa tenggara barat
3717119,Peralatan TIK - Papua,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,548 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 547.300.000,00",0.0,0.0,0,1,"Rp 548.000.000,00","Rp 548.000.000,00",Milindo Permata,Jl.Raya Kalibata No.15A RT.002 RW.007 Cililitan Kramat Jati  - Jakarta Timur (Kota) - DKI Jakarta,03.316.143.1-005.000,"Rp 547.800.000,00",peralatan tik papua
3716119,Peralatan TIK - Bangka Belitung,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"373,8 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 370.920.000,00",0.0,0.0,0,17,"Rp 373.763.250,00","Rp 373.763.250,00",PT. Mitra Adi Raharja,"Karang Tengah No. 99 RT 04 RW 11 Nogotirto, Gamping  - Sleman (Kab.) - DI Yogyakarta",71.466.714.4-542.000,"Rp 371.470.000,00",peralatan tik bangka belitung
3715119,Pengadaan TIK - Papua barat,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"297,1 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 296.400.000,00",0.0,0.0,0,1,"Rp 300.000.000,00","Rp 297.050.999,98",Milindo Permata,Jl.Raya Kalibata No.15A RT.002 RW.007 Cililitan Kramat Jati  - Jakarta Timur (Kota) - DKI Jakarta,03.316.143.1-005.000,"Rp 297.000.000,00",pengadaan tik papua barat
3712119,Peralatan TIK - Kalsel,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,"459,5 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2016,2,"Rp 446.490.000,00",0.0,0.0,0,0,"Rp 459.535.140,00","Rp 459.535.140,00",PT. Mitra Adi Raharja,"Karang Tengah No. 99 RT 04 RW 11 Nogotirto, Gamping  - Sleman (Kab.) - DI Yogyakarta",71.466.714.4-542.000,"Rp 446.490.000,00",peralatan tik kalsel
