,kode,nama_tender,instansi,status_tender,hps,metode pascakualifikasi,metode pemilihan,metode evaluasi,kategori,9,10,11,12,13,kategori.1,pagu,hps_detail,nama_pemenang,alamat_pemenang,npwp_pemenang,penawaran_pemenang,preprocessing,hps_number,penawaran_pemenang_number,rekomendasi_harga_penawaran
2136,2461119,Paket Pelaksanaan Rakor Revolusi Mental TA 2015 <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Pembangunan Manusia dan Kebudayaan,Tender Sudah Selesai,"4,5 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 4.460.027.750,00","Rp 4.460.027.750,00",PT AVANTGARDE PRODUCTION,"CROWN PALACE BLOK D-2, JL. PROF. DR. SOEPOMO, SH NO. 231, TEBET  - Jakarta Selatan (Kota) - DKI Jakarta",03.064.985.9-015.000,"Rp 4.106.551.000,00",paket pelaksanaan rakor revolusi mental ta 2015 span class='label label-warning tender ulang /span,4500000000.0,4106551000.0,4083424531.2818437
2137,2460119,Pengadaan Software Enterprise Resouces Planning (ERP) - Indonesia Climate Change Trust Fund (ICCTF),Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.330.231.000,00","Rp 1.330.231.000,00",Sigma Solusi Integrasi,"Menara Dea Lt. 8 Jl. Mega Kuningan Barat Kav. E4.3 No.1-2, Kel. Kuningan Timur Kec. Setiabudi  - Jakarta Selatan (Kota) - DKI Jakarta",01.885.153.5-062.000,0,pengadaan software enterprise resouces planning erp indonesia climate change trust fund icctf,1300000000.0,0.0,1179655975.7036438
2138,2458119,"Jasa Sosialisasi GNRM Melalui 
Media Luar Ruangan/Ruang Publik 2015
 <span class='label label-warning'>Tender Ulang</span>",Kementerian Koordinator Bidang Pembangunan Manusia dan Kebudayaan,Tender Sudah Selesai,"2,2 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 2.500.230.700,00","Rp 2.169.665.403,00",PT FRONTLINE ARTICO KOMUNIKA,"Wisma Gajah Blok AF-AG Lantai 4, Jl. Dr. Saharjo Kav 111 Tebet  - Jakarta Selatan (Kota) - DKI Jakarta",02.907.062.0-015.000,"Rp 2.157.142.350,00",jasa sosialisasi gnrm melalui media luar ruangan/ruang publik 2015 span class='label label-warning tender ulang /span,2200000000.0,2157142350.0,1996340881.960013
2139,2457119,Pengadaan Server dan Storage Pengembangan Infrastruktur Disaster Recovery Center (DRC),Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,2 M,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.991.000.000,00","Rp 1.991.000.000,00",PT. Firmusindo Infotama,"Gd. Thamrin City Lt. 3A Blok A11 no. 05, Tanah Abang  - Jakarta Pusat (Kota) - DKI Jakarta",03.084.349.4-072.000,"Rp 1.977.063.000,00",pengadaan server storage pengembangan infrastruktur disaster recovery center drc,2000000000.0,1977063000.0,1814855347.236375
2140,2455119,Pengadaan Meubelair Gedung Kantor Bappenas (Gedung Madiun 2),Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,1 M,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.012.619.000,00","Rp 1.012.619.000,00",PT.SUMBER BERKAT USAHA MANDIRI,Jl.Pelangi E no.9 Jaka Mulya - Bekasi  - Bekasi (Kota) - Jawa Barat,31.189.245.9-432.000,"Rp 944.570.000,00",pengadaan meubelair gedung kantor bappenas gedung madiun 2,1000000000.0,944570000.0,907427673.6181877
2141,2453119,Pengadaan Jasa Konsultansi Badan Usaha Kantor Akuntan Publik Dalam Rangka Audit Kinerja Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,200 Jt,Pascakualifikasi Satu File,Seleksi Sederhana,Pagu Anggaran,Jasa Konsultansi Badan Usaha,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Konsultansi Badan Usaha,"Rp 200.000.000,00","Rp 200.000.000,00",KAP SAHAT HANDOKO DAN REKAN,SENTRA BISNIS ARTHA GADING NIAGA BLOK E NO. 9  - Jakarta Utara (Kota) - DKI Jakarta,02.388.567.6-043.000,"Rp 197.670.000,00",pengadaan jasa konsultansi badan usaha kantor akuntan publik rangka audit kinerja lembaga kebijakan pengadaan barang/jasa pemerintah,200000000.0,197670000.0,181485534.72363752
2142,2450119,PENGEMBANGAN PERANGKAT SDP 33 WILAYAH,Kementerian Hukum Dan Hak Asasi Manusia RI,Tender Sudah Selesai,"3,1 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,pengembangan perangkat sdp 33 wilayah,3100000000.0,0.0,2813025788.216381
2143,2444119,Produksi Sejuta Media Below The Line di Fasilitas Kesehatan Ibu Kota Provinsi,Badan Kependudukan Dan Keluarga Berencana Nasional,Tender Sudah Selesai,"4,3 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya,2,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,produksi sejuta media below the line fasilitas kesehatan ibu kota provinsi,4300000000.0,0.0,3901938996.558207
2144,2437119,Pengadaan Furniture/Meubelair Tahap II Kementerian Koordinator Bidang Kemaritiman,Kementerian Koordinator Bidang Kemaritiman,Tender Sudah Selesai,"12,5 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 12.584.841.688,00","Rp 12.527.000.000,00",PT. PASOPATI KHASANAH INDONESIA,"MAYAPADA TOWER LT. 11, JL. JEND. SUDIRMAN KAV. 28  - Jakarta Selatan (Kota) - DKI Jakarta",02.545.702.9-011.000,"Rp 10.636.754.260,00",pengadaan furniture/meubelair tahap ii kementerian koordinator bidang kemaritiman,12500000000.0,10636754260.0,11342845920.227345
2145,2433119,Pengadaan Meubelair/ Peralatan dan Mesin untuk Keperluan KPU 2015,Komisi Pemilihan Umum,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 2.998.480.000,00","Rp 1.274.634.130,00",PT.TANCRIST DUA BERSAUDARA,"Graha Komando Lt. 3 Jl. Cipinang Indah Raya No. 1 Cipinang Muara, Jatinegara  - Jakarta Pusat (Kota) - DKI Jakarta",66.809.340.4-027.000,"Rp 1.237.830.000,00",pengadaan meubelair/ peralatan mesin keperluan kpu 2015,1300000000.0,1237830000.0,1179655975.7036438
2146,2432119,PENGADAAN PAKAIAN DINAS POLHUT PERUM PERHUTANI TAHUN 2015,Kementerian Badan Usaha Milik Negara,Tender Sudah Selesai,"5,5 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,pengadaan pakaian dinas polhut perum perhutani tahun 2015,5500000000.0,0.0,4990852204.900031
2147,2431119,Pengadaaan I-Perisalah (Peralatan Transkrip Pidato Secara Otomatis) Tahun 2015,Kementerian Sekretariat Negara,Tender Sudah Selesai,"717,9 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 739.341.000,00","Rp 717.891.174,00",PT. INDUSTRI TELEKOMUNIKASI INDONESIA (PERSERO),"Jl. Moch. Toha No.77 Bandung, 40253  - Bandung (Kota) - Jawa Barat",01.001.672.3-051.000,"Rp 706.670.140,00",pengadaaan i-perisalah peralatan transkrip pidato otomatis tahun 2015,717900000.0,706670140.0,651442326.8904969
2148,2430119,Pengadaan Video Conference untuk Pembangunan Operational Room KPU Tahun 2015,Komisi Pemilihan Umum,Tender Sudah Selesai,4 M,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 4.000.000.000,00","Rp 3.996.124.000,00",PT Kayreach System,Grand Slipi Tower Lt. 35 Unit B-C Jl.Letjend S.Parman Kav 22-24 Slipi Palmerah Jakarta Barat 11480  - Jakarta Barat (Kota) - DKI Jakarta,03.052.074.6-031.000,"Rp 3.920.747.600,00",pengadaan video conference pembangunan operational room kpu tahun 2015,4000000000.0,3920747600.0,3629710694.47275
2149,2429119,Pengadaan Virtual Private Network (VPN) KPU Tahun 2015,Komisi Pemilihan Umum,Tender Sudah Selesai,"280,2 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 367.500.000,00","Rp 280.198.600,00","PT. Telekomunikasi Indonesia, Tbk.","Menara Multimedia, Jl. Kebon Sirih No.12  - Jakarta Pusat (Kota) - DKI Jakarta",01.000.013.1-093.000,"Rp 279.134.900,00",pengadaan virtual private network vpn kpu tahun 2015,280200000.0,279134900.0,254261234.14781612
2150,2428119,Pengadaan Firewall Layer 7 KPU Tahun 2015,Komisi Pemilihan Umum,Tender Sudah Selesai,"2,5 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 2.500.000.000,00","Rp 2.463.169.500,00",PT. PRANALA GLOBAL MANDIRI,"JL. Rawa Bambu raya no 15D, PS Minggu-JAKARTA SELATAN  - Jakarta Selatan (Kota) - DKI Jakarta",31.226.858.4-013.000,"Rp 2.450.800.000,00",pengadaan firewall layer 7 kpu tahun 2015,2500000000.0,2450800000.0,2268569184.0454693
2151,2427119,Pengadaan Storage KPU Tahun 2015,Komisi Pemilihan Umum,Tender Sudah Selesai,"686,1 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 700.000.000,00","Rp 686.070.000,00",PT.COMPLUS SISTEM SOLUSI,Plaza de Lumina Blok B No.5.Jl.Dharma raya Cengkareng Jakarta Barat  - Jakarta Barat (Kota) - DKI Jakarta,02.417.266.0-026.000,"Rp 486.526.700,00",pengadaan storage kpu tahun 2015,686100000.0,486526700.0,622586126.8694385
2152,2426119,Pengadaan Server KPU Tahun 2015,Komisi Pemilihan Umum,Tender Sudah Selesai,"2,5 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 2.500.000.000,00","Rp 2.468.235.000,00",PT. Praweda Ciptakarsa Informatika,Jl Letjen S. Parman kav. 35 Gd Samudera Indonesia Lt 7 Kemanggisan Jak-Bar  - Jakarta Barat (Kota) - DKI Jakarta,01.339.073.7-031.000,"Rp 1.530.100.000,00",pengadaan server kpu tahun 2015,2500000000.0,1530100000.0,2268569184.0454693
2153,2424119,Pengadaan Perangkat Pengujian EMC,Kementerian Komunikasi Dan Informatika,Tender Sudah Selesai,"493,4 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 500.000.000,00","Rp 493.350.000,00",PT. Unitronic Jaya,Jl. Batununggal Indah IV No. 75  - Bandung (Kota) - Jawa Barat,01.708.970.7-424.000,0,pengadaan perangkat pengujian emc,493400000.0,0.0,447724814.1632137
2154,2423119,"Pengadaan Katalog Obat Nama Dagang Tahun 2016
",Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,0 Jt,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,1.0,0.0,0,,,,,,,0,pengadaan katalog obat nama dagang tahun 2016,0.0,0.0,0.0
2155,2422119,Pengadaan Katalog Obat Generik Tahun 2016,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,0 Jt,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,1.0,0.0,0,,,,,,,0,pengadaan katalog obat generik tahun 2016,0.0,0.0,0.0
2156,2421119,PEMASANGAN JARINGAN PIPA AIR LIMBAH JL. SENOPATI KAWASAN SCBD <span class='label label-warning'>Tender Ulang</span>,PD PAL Jaya,Tender Sudah Selesai,"16,5 M",Prakualifikasi Dua Tahap,Lelang Umum,Sistem Nilai,Pekerjaan Konstruksi,1,"Rp 15.734.205.000,00",0.0,0.0,0,Pekerjaan Konstruksi,"Rp 17.106.200.000,00","Rp 16.495.365.700,00",PT. JOHN DAN RO,Ruko Mega Grosir Cempaka Mas Blok J No. 16 Jl. Letjen Suprapto  - Jakarta Pusat (Kota) - DKI Jakarta,01.395.800.4-027.000,0,pemasangan jaringan pipa air limbah jl senopati kawasan scbd span class='label label-warning tender ulang /span,16500000000.0,0.0,14972556614.700094
2157,2420119,Pengadaan Sosialisasi Revolusi Mental melalui Media Radio TA 2015,Kementerian Koordinator Bidang Pembangunan Manusia dan Kebudayaan,Tender Sudah Selesai,"3,8 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 3.825.000.000,00","Rp 3.824.160.000,00",PT.Karsa Ide Dan Karya,"Gedung Equity Tower Lt. 35, SCBD Lot.9, Jl. Jend. Sudirman Kav. 52-53, Senayan, Kebayoran Baru  - Jakarta Selatan (Kota) - DKI Jakarta",02.225.674.7-012.000,"Rp 3.698.711.885,00",pengadaan sosialisasi revolusi mental melalui media radio ta 2015,3800000000.0,3698711885.0,3448225159.749113
2158,2419119,PEKERJAAN PEMASANGAN JARINGAN PIPA AIR LIMBAH GEDUNG PANIN BANK <span class='label label-warning'>Tender Ulang</span>,PD PAL Jaya,Tender Sudah Selesai,"5,2 M",Prakualifikasi Dua Tahap,Lelang Umum,Sistem Nilai,Pekerjaan Konstruksi,1,"Rp 4.905.220.000,00",0.0,0.0,0,Pekerjaan Konstruksi,"Rp 5.302.000.000,00","Rp 5.241.290.000,00",PT. GODHAR UTAMA KHARISMA,"Jl. H. Nasir No.56, Radin Inten, Duren Sawit, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",01.364.299.6-008.000,0,pekerjaan pemasangan jaringan pipa air limbah gedung panin bank span class='label label-warning tender ulang /span,5200000000.0,0.0,4718623902.814575
2159,2418119,Pengadaan Meubelair Gedung Kantor Bappenas (Ruang Kerja Direktur dan Staf Dit. Kawasan Khusus dan Daerah Tertinggal) <span class='label label-warning'>Tender Ulang</span>,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"555,3 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 555.303.000,00","Rp 555.303.000,00",CV. MOAROTA NAHIA PUTRA,"JL. HARUMAN RAYA D-06 RT.001/ RW.014, KEL. KAYURINGIN JAYA, BEKASI SELATAN  - Bekasi (Kota) - Jawa Barat",31.465.659.6-432.000,"Rp 516.516.000,00",pengadaan meubelair gedung kantor bappenas ruang kerja direktur staf dit kawasan khusus daerah tertinggal span class='label label-warning tender ulang /span,555300000.0,516516000.0,503894587.1601796
2160,2417119,Pengadaan Kendaraan rangkaian VVIP Jenis Sedan <span class='label label-warning'>Tender Ulang</span>,Kementerian Sekretariat Negara,Tender Sudah Selesai,"2,2 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 2.249.280.000,00","Rp 2.249.280.000,00",PT. Panji Rama otomotif,"Jl. Teuku Nyak Arif No. 14 Simprug, Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta",01.573.431.2-062.000,"Rp 2.249.280.000,00",pengadaan kendaraan rangkaian vvip jenis sedan span class='label label-warning tender ulang /span,2200000000.0,2249280000.0,1996340881.960013
2161,2412119,Pengadaan Genset 110 KVA  untuk RRI Mataram Kantor Pusat LPP RRI Tahun Anggaran 2015,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,"519,3 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 592.950.000,00","Rp 519.260.500,00",CV. TRIKARSA UTAMA TEKNIK,Komplek Grand Rose Regency A/6 Jl. Stadion Jenggolo  - Sidoarjo (Kab.) - Jawa Timur,02.875.936.3-617.000,"Rp 427.020.000,00",pengadaan genset 110 kva rri mataram kantor pusat lpp rri tahun anggaran 2015,519300000.0,427020000.0,471227190.9099248
2162,2411119,Pengadaan Jasa Sosialisasi Gerakan Nasional Revolusi Mental Melalui Media Televisi (TV) 2015,Kementerian Koordinator Bidang Pembangunan Manusia dan Kebudayaan,Tender Sudah Selesai,"96,8 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 97.874.415.000,00","Rp 96.754.397.394,00",PT. TAKTIK PROMO SUKSES,"Jl. Kaimun Jaya No.17, Cilandak Barat, Cilandak  - Jakarta Selatan (Kota) - DKI Jakarta",02.070.893.9-062.000,"Rp 65.304.087.460,00",pengadaan jasa sosialisasi gerakan nasional revolusi mental melalui media televisi tv 2015,96800000000.0,65304087460.0,87838998806.24055
2163,2410119,Pokja Visitor Management <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Kesejahteraan Rakyat,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.500.000.000,00","Rp 1.334.248.410,00",PT. Insistek Solusi Asia,"Gd. Menara Gracia Lt.9 Unit 908, Jl. HR. Rasuna Said Blok C-17 Kel. Karet Kuningan, Kec. Setia Budi  - Jakarta Selatan (Kota) - DKI Jakarta",03.330.038.5-011.000,"Rp 1.319.358.700,00",pokja visitor management span class='label label-warning tender ulang /span,1300000000.0,1319358700.0,1179655975.7036438
2164,2409119,"Pengadaan 
Jasa Konsultansi Badan Usaha
Asesmen Pejabat/Pegawai  di Lingkungan Kementerian Koordinator Bidang Perekonomian Tahun Anggaran 2015",Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"472,5 Jt",Prakualifikasi Dua File,Seleksi Umum,Kualitas dan Biaya,Jasa Konsultansi Badan Usaha,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,pengadaan jasa konsultansi badan usaha asesmen pejabat/pegawai lingkungan kementerian koordinator bidang perekonomian tahun anggaran 2015,472500000.0,0.0,428759575.7845936
2165,2408119,Cetak dan Penggandaan bahan dan alat kampanye a. Brosur b. Poster,Komisi Pemilihan Umum,Tender Sudah Selesai,"4,6 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya,2,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,cetak penggandaan bahan alat kampanye a. brosur b. poster,4600000000.0,0.0,4174167298.6436634
2166,2407119,Rehabilitasi Gedung Madiun 2 (Interior dan Eksterior),Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"1,1 M",Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pekerjaan Konstruksi,"Rp 1.066.506.000,00","Rp 1.066.506.000,00",PT. ALTA BANGUN MANDIRI,Jl. Blvrd AG Sentra Bisnis AG Niaga E/9  - Jakarta Utara (Kota) - DKI Jakarta,31.254.380.4-043.000,"Rp 891.630.000,00",rehabilitasi gedung madiun 2 interior eksterior,1100000000.0,891630000.0,998170440.9800065
2167,2406119,"Rehabilitasi Gedung Kantor Bappenas (Ruang Kerja Direktorat Khawasan Khusus&Daerah Tertinggal, Ruang Kerja Deputi Ekonomi, Executive Lounge Gedung Utama) <span class='label label-warning'>Tender Ulang</span>",Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"314,9 Jt",Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pekerjaan Konstruksi,"Rp 314.904.000,00","Rp 314.904.000,00",PT. LESTARIJAYA EKAPERTIWI,"Gedung Is Plaza Lantai 8 R. 801, Jl Pramuka Raya Kav. 150, Utan Kayu Utara, Matraman, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",01.358.787.8-001.000,"Rp 269.757.000,00",rehabilitasi gedung kantor bappenas ruang kerja direktorat khawasan khusus daerah tertinggal ruang kerja deputi ekonomi executive lounge gedung utama span class='label label-warning tender ulang /span,314900000.0,269757000.0,285748974.42236733
2168,2404119,Jasa Konsultansi Sistem Informasi Gender dan Anak <span class='label label-warning'>Seleksi Ulang</span>,Kementerian Pemberdayaan Perempuan dan Perlindungan Anak,Tender Sudah Selesai,"123,3 Jt",Pascakualifikasi Satu File,Seleksi Sederhana,Pagu Anggaran,Jasa Konsultansi Badan Usaha,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Konsultansi Badan Usaha,"Rp 123.500.000,00","Rp 123.299.000,00",PT. BUDITAMA CIPTAMAS PERKASA,Jl Raya Ragunan No B1 Kelurahan Jati Padang Pasar Minggu-Jakarta Selatan 12540  - Jakarta Selatan (Kota) - DKI Jakarta,01.885.152.7-013.000,"Rp 106.125.000,00",jasa konsultansi sistem informasi gender anak span class='label label-warning seleksi ulang /span,123300000.0,106125000.0,111885832.15712252
2169,2403119,Tenaga Ahli Deputy of Monitoring and Evaluation pada Sekretariat Indonesia Climate Change Trust Fund TA. 2015 <span class='label label-warning'>Tender Ulang</span>,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"82,5 Jt",Pascakualifikasi Satu File,Seleksi Sederhana,Kualitas,Jasa Konsultansi Perorangan,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,tenaga ahli deputy of monitoring and evaluation sekretariat indonesia climate change trust fund ta 2015 span class='label label-warning tender ulang /span,82500000.0,0.0,74862783.07350047
2170,2402119,Renovasi Gedung dan Bangunan Tahap II Kementerian Koordinator Bidang Kemaritiman <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Kemaritiman,Tender Sudah Selesai,"12,3 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pekerjaan Konstruksi,"Rp 17.604.000.000,00","Rp 12.335.350.000,00",PT. SARTONIA AGUNG,Jl. Taman Jatibaru Timur (Rukan Graha Jatibaru) Blok A No. 1 Lantai 2  - Jakarta Pusat (Kota) - DKI Jakarta,01.321.024.0-028.000,"Rp 11.141.056.609,00",renovasi gedung bangunan tahap ii kementerian koordinator bidang kemaritiman span class='label label-warning tender ulang /span,12300000000.0,11141056609.0,11161360385.503706
2171,2401119,PENGADAAN PEYELENGGARAAN PPKI 2015 <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Pembangunan Manusia dan Kebudayaan,Tender Sudah Selesai,930 Jt,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 930.000.000,00","Rp 930.000.000,00",PT SOLINDO DUTA CONVEX,Menara Imperium LG 43 A Jl Hr Rasuna Said kAV 1 Kuningan Jaksel  - Jakarta Selatan (Kota) - DKI Jakarta,02.183.547.5-018.000,"Rp 927.151.500,00",pengadaan peyelenggaraan ppki 2015 span class='label label-warning tender ulang /span,930000000.0,927151500.0,843907736.4649143
2172,2398119,Pengadaan Barang Modal Peralatan dan Mesin Komputer ,Komisi Nasional Hak Asasi Manusia,Tender Sudah Selesai,"283,5 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 283.470.000,00","Rp 283.470.000,00",CV. Laniner,"Ruko Pondok Sukmajaya Permai No. 8 Jl. Tole Iskadar Kel. Sukmajaya, Kec. Sukmajaya  - Depok (Kota) - Jawa Barat",31.498.787.6-412.000,"Rp 270.000.000,00",pengadaan barang modal peralatan mesin komputer,283500000.0,270000000.0,257255745.47075617
